Id,age,education,income_from_investment_sources,losses_from_investment_sources,marital_status,native_country,number_of_years_of_education,occupation,race,relationship,sex,work_class,working_hours_per_week,earn_over_4k_euros_per_year
9784,14.642,42.0,4782.3,0.0,61.0,,2.8648,,,49.0,59.0,80.0,14.006,1
7068,8.9127,42.0,0.0,0.0,65.0,84.0,2.8648,71.0,101.0,,59.0,,12.732,0
5567,9.8676,90.0,0.0,0.0,65.0,98.0,3.1831,71.0,17.0,68.0,59.0,92.0,12.732,0
9501,10.186,90.0,,0.0,28.0,,3.1831,34.0,101.0,,37.0,80.0,15.915,1
1651,7.9577,20.0,0.0,0.0,,98.0,4.138,,101.0,73.0,37.0,,12.732,0
6233,7.3211,,0.0,0.0,65.0,98.0,2.8648,26.0,101.0,,37.0,80.0,10.504,0
9063,10.186,,31831.0,,61.0,,2.8648,26.0,101.0,,59.0,,12.732,1
10100,12.414,20.0,4782.3,,61.0,98.0,4.138,96.0,101.0,49.0,59.0,80.0,31.513,1
4728,10.504,18.0,0.0,0.0,62.0,98.0,3.8197,,101.0,73.0,37.0,80.0,12.732,0
10095,17.507,20.0,4782.3,0.0,61.0,98.0,,34.0,101.0,49.0,59.0,80.0,15.279,1
9130,14.324,20.0,0.0,,61.0,98.0,4.138,85.0,101.0,,59.0,80.0,16.552,1
4554,21.327,42.0,741.34,,102.0,98.0,2.8648,,101.0,68.0,37.0,,4.7746,0
7105,15.597,63.0,0.0,,62.0,98.0,4.4563,82.0,101.0,68.0,59.0,80.0,12.732,0
2554,14.961,,0.0,0.0,65.0,,,,21.0,73.0,59.0,36.0,12.732,0
533,14.324,20.0,0.0,0.0,61.0,98.0,,82.0,,103.0,37.0,57.0,17.507,0
6454,7.6394,90.0,0.0,,61.0,,3.1831,79.0,,,37.0,80.0,12.732,0
2990,18.78,18.0,0.0,0.0,28.0,98.0,,,101.0,68.0,,,2.5465,0
6461,7.9577,90.0,0.0,0.0,65.0,98.0,3.1831,96.0,21.0,68.0,59.0,80.0,12.732,0
6869,7.0028,90.0,0.0,0.0,65.0,98.0,3.1831,44.0,101.0,73.0,59.0,80.0,11.141,0
7187,12.732,,0.0,0.0,28.0,98.0,,,101.0,99.0,,,12.732,0
7115,,42.0,0.0,0.0,28.0,98.0,2.8648,34.0,101.0,68.0,,80.0,,0
8578,19.735,63.0,0.0,0.0,,98.0,4.4563,82.0,101.0,49.0,59.0,92.0,19.099,1
510,22.282,8.0,353.64,,102.0,98.0,,,101.0,,,,4.7746,0
654,13.687,90.0,0.0,0.0,28.0,,3.1831,82.0,101.0,68.0,59.0,80.0,12.732,0
9624,,29.0,0.0,0.0,61.0,98.0,5.093,82.0,101.0,49.0,,87.0,19.099,1
6333,16.234,90.0,0.0,,61.0,,3.1831,96.0,101.0,49.0,59.0,80.0,12.732,0
8666,15.597,,0.0,0.0,102.0,98.0,3.1831,,101.0,,37.0,80.0,12.732,1
8707,11.459,90.0,,,61.0,,3.1831,34.0,101.0,49.0,59.0,80.0,19.099,1
5618,5.7296,,0.0,0.0,65.0,98.0,3.1831,26.0,101.0,68.0,59.0,80.0,,0
962,,90.0,0.0,0.0,61.0,,3.1831,14.0,101.0,49.0,59.0,80.0,11.777,0
5226,18.144,3.0,0.0,0.0,61.0,98.0,2.2282,71.0,101.0,49.0,59.0,80.0,,0
1394,,20.0,0.0,0.0,28.0,98.0,4.138,26.0,101.0,99.0,,80.0,15.915,0
8116,12.096,20.0,4782.3,0.0,61.0,98.0,4.138,34.0,,49.0,59.0,87.0,25.465,1
8182,13.687,20.0,0.0,605.43,61.0,33.0,4.138,34.0,,49.0,59.0,80.0,12.732,1
2595,7.9577,,0.0,0.0,65.0,98.0,,14.0,,73.0,37.0,92.0,12.732,0
4424,12.414,42.0,692.01,0.0,28.0,98.0,2.8648,26.0,101.0,73.0,,80.0,12.732,0
1003,,42.0,0.0,0.0,61.0,,2.8648,,101.0,49.0,59.0,80.0,12.732,0
4471,20.054,42.0,,0.0,61.0,98.0,2.8648,96.0,17.0,103.0,37.0,80.0,,0
9763,,90.0,0.0,,,98.0,3.1831,26.0,101.0,49.0,59.0,80.0,,1
2610,9.8676,42.0,0.0,0.0,61.0,,2.8648,96.0,101.0,49.0,59.0,80.0,15.915,0
1382,7.3211,,0.0,,65.0,98.0,3.1831,26.0,101.0,68.0,59.0,80.0,,0
4984,8.2761,20.0,0.0,0.0,65.0,98.0,4.138,35.0,,,59.0,80.0,12.732,0
7435,16.234,,1058.4,0.0,65.0,98.0,4.7746,,101.0,,,,,0
4122,11.141,42.0,0.0,0.0,65.0,98.0,2.8648,,101.0,68.0,37.0,,1.2732,0
5122,19.417,,0.0,0.0,28.0,98.0,4.138,,101.0,68.0,37.0,,12.732,0
6689,15.279,18.0,0.0,0.0,61.0,98.0,3.8197,96.0,,,59.0,80.0,14.324,0
6352,9.8676,42.0,0.0,0.0,28.0,98.0,2.8648,96.0,,68.0,59.0,80.0,12.732,0
5660,8.2761,90.0,0.0,0.0,,98.0,3.1831,14.0,101.0,99.0,37.0,80.0,,0
5711,9.231,6.0,,0.0,,64.0,0.95493,71.0,101.0,,59.0,,,0
1470,9.5493,20.0,0.0,0.0,65.0,98.0,4.138,,,68.0,59.0,80.0,12.732,0
8584,7.3211,3.0,,0.0,61.0,98.0,2.2282,96.0,101.0,49.0,59.0,88.0,19.099,1
9022,,63.0,0.0,,65.0,98.0,4.4563,82.0,101.0,68.0,,57.0,14.324,1
3078,18.78,42.0,0.0,0.0,61.0,98.0,2.8648,85.0,101.0,,,,19.099,0
2179,28.648,,0.0,0.0,89.0,84.0,3.1831,14.0,,73.0,,,12.732,0
61,,7.0,0.0,0.0,61.0,98.0,1.2732,35.0,101.0,49.0,59.0,57.0,12.732,0
1376,17.825,42.0,0.0,0.0,65.0,98.0,2.8648,26.0,101.0,68.0,59.0,80.0,12.732,0
2707,13.369,42.0,,0.0,61.0,98.0,2.8648,85.0,,49.0,59.0,80.0,,0
1776,,42.0,0.0,0.0,61.0,98.0,2.8648,,101.0,49.0,59.0,,12.732,0
3073,,90.0,,,28.0,98.0,,14.0,101.0,99.0,37.0,80.0,12.732,0
9726,12.414,,,0.0,61.0,98.0,4.7746,82.0,101.0,103.0,37.0,80.0,19.099,1
4105,21.327,90.0,0.0,586.96,61.0,98.0,,85.0,101.0,49.0,,80.0,,0
2591,10.504,78.0,0.0,,61.0,64.0,0.31831,35.0,,49.0,59.0,80.0,12.732,0
8261,10.823,,0.0,,,,,82.0,101.0,103.0,37.0,88.0,7.9577,1
2478,9.8676,18.0,0.0,0.0,,,3.8197,14.0,,,37.0,80.0,13.051,0
7630,,42.0,0.0,0.0,28.0,98.0,2.8648,85.0,15.0,99.0,37.0,,15.279,0
2072,17.825,42.0,0.0,0.0,61.0,98.0,2.8648,,,49.0,59.0,,7.9577,0
10114,11.777,20.0,1648.2,,61.0,98.0,4.138,,101.0,49.0,59.0,57.0,12.732,1
9180,12.414,42.0,0.0,0.0,61.0,98.0,2.8648,82.0,101.0,,59.0,80.0,15.915,1
2710,13.051,90.0,0.0,0.0,89.0,98.0,,26.0,,68.0,59.0,80.0,12.732,0
8418,13.687,,31831.0,0.0,61.0,98.0,4.138,34.0,101.0,,59.0,80.0,19.099,1
6543,,20.0,,0.0,,,4.138,26.0,101.0,73.0,37.0,80.0,12.732,0
8245,9.5493,,2323.0,0.0,61.0,98.0,4.138,14.0,101.0,49.0,,,12.732,1
4611,,42.0,0.0,,,98.0,2.8648,,101.0,49.0,59.0,80.0,,0
9751,14.961,42.0,0.0,0.0,61.0,98.0,2.8648,,,49.0,,87.0,13.369,1
5209,,42.0,0.0,0.0,65.0,98.0,2.8648,,,73.0,37.0,,11.141,0
5485,7.0028,,,0.0,65.0,98.0,2.8648,94.0,101.0,68.0,37.0,80.0,,0
21,7.3211,18.0,0.0,,65.0,98.0,3.8197,83.0,101.0,68.0,59.0,,16.552,0
8001,,42.0,0.0,0.0,,98.0,2.8648,34.0,101.0,49.0,,88.0,14.324,1
6594,,20.0,0.0,0.0,28.0,,,14.0,101.0,99.0,37.0,80.0,,0
8356,14.642,,,,,98.0,2.8648,26.0,21.0,49.0,,80.0,19.099,1
7017,12.414,42.0,0.0,0.0,61.0,98.0,2.8648,,,49.0,59.0,,12.732,0
4985,20.372,42.0,,,65.0,98.0,2.8648,14.0,101.0,,37.0,80.0,7.9577,0
3560,8.9127,42.0,0.0,0.0,,98.0,2.8648,,101.0,,59.0,80.0,12.732,0
1665,7.3211,90.0,0.0,0.0,,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,12.732,0
5999,,42.0,0.0,0.0,65.0,98.0,2.8648,34.0,,68.0,59.0,,,0
10071,15.279,42.0,0.0,0.0,61.0,,2.8648,26.0,101.0,49.0,59.0,57.0,12.732,1
9968,11.141,20.0,0.0,0.0,,98.0,,,101.0,,59.0,87.0,14.324,1
2252,,,,0.0,28.0,98.0,3.1831,,101.0,99.0,37.0,80.0,12.732,0
2618,13.051,63.0,0.0,,61.0,33.0,4.4563,82.0,,49.0,59.0,80.0,,0
4563,12.096,20.0,0.0,,,98.0,4.138,82.0,101.0,68.0,37.0,80.0,12.732,0
9619,13.051,20.0,0.0,0.0,61.0,98.0,4.138,94.0,101.0,103.0,37.0,80.0,7.9577,1
7920,15.915,18.0,0.0,0.0,28.0,98.0,3.8197,14.0,17.0,68.0,59.0,,,0
9642,,42.0,0.0,0.0,61.0,,2.8648,,101.0,49.0,59.0,88.0,15.915,1
8444,13.687,,2447.2,0.0,,98.0,3.1831,85.0,101.0,49.0,59.0,80.0,12.732,1
9359,,20.0,0.0,0.0,65.0,98.0,4.138,85.0,101.0,,59.0,80.0,15.915,1
9274,16.234,,,0.0,61.0,,,34.0,101.0,49.0,59.0,,14.324,1
2460,11.141,,0.0,,,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
4678,22.282,42.0,0.0,0.0,,98.0,2.8648,83.0,101.0,68.0,37.0,80.0,10.186,0
8088,18.144,,,0.0,28.0,98.0,4.138,34.0,101.0,68.0,37.0,,,1
5642,10.823,42.0,,0.0,61.0,98.0,2.8648,71.0,21.0,49.0,59.0,,9.5493,0
3179,8.2761,42.0,0.0,0.0,61.0,98.0,2.8648,58.0,101.0,103.0,37.0,80.0,17.825,0
2192,5.4113,4.0,0.0,0.0,65.0,,2.5465,,101.0,73.0,37.0,,2.5465,0
5871,15.279,20.0,0.0,0.0,61.0,98.0,,,101.0,49.0,59.0,,1.9099,0
3951,,,0.0,,28.0,98.0,3.1831,14.0,101.0,,37.0,80.0,12.732,0
5318,14.324,20.0,0.0,0.0,61.0,98.0,4.138,,21.0,,59.0,57.0,,0
3572,,90.0,0.0,0.0,28.0,98.0,3.1831,26.0,,68.0,59.0,80.0,13.687,0
1121,9.8676,2.0,670.04,0.0,61.0,64.0,,35.0,101.0,49.0,59.0,80.0,12.732,0
1221,8.2761,,0.0,,65.0,98.0,4.138,14.0,101.0,73.0,,80.0,9.5493,0
8863,10.823,90.0,0.0,0.0,61.0,98.0,3.1831,34.0,101.0,49.0,,80.0,15.915,1
1310,13.687,,0.0,0.0,61.0,98.0,3.1831,26.0,101.0,49.0,59.0,88.0,19.099,0
9458,13.051,,0.0,0.0,61.0,,4.138,34.0,101.0,,,80.0,12.732,1
8168,17.507,42.0,2447.2,,61.0,98.0,2.8648,96.0,101.0,,59.0,80.0,12.732,1
1433,14.324,63.0,479.37,0.0,28.0,98.0,4.4563,82.0,101.0,,37.0,,14.324,0
3068,11.459,42.0,0.0,0.0,61.0,91.0,,,17.0,103.0,37.0,88.0,6.3662,0
9891,11.141,,2323.0,0.0,61.0,,4.138,,101.0,,37.0,80.0,,1
9370,17.189,20.0,0.0,0.0,61.0,98.0,4.138,34.0,,49.0,59.0,88.0,12.732,1
9543,,,0.0,0.0,61.0,98.0,3.1831,34.0,101.0,49.0,59.0,87.0,20.69,1
81,9.8676,42.0,0.0,0.0,,98.0,2.8648,14.0,101.0,68.0,37.0,57.0,12.732,0
7039,7.0028,90.0,0.0,509.93,65.0,98.0,3.1831,71.0,101.0,,59.0,80.0,3.1831,0
1198,15.279,42.0,,0.0,61.0,,2.8648,35.0,101.0,49.0,,88.0,15.915,0
7379,9.231,20.0,0.0,,65.0,,4.138,94.0,,68.0,59.0,80.0,,0
749,14.006,42.0,,0.0,65.0,98.0,2.8648,96.0,101.0,99.0,59.0,80.0,22.282,0
7385,17.825,2.0,0.0,,61.0,98.0,1.9099,96.0,101.0,49.0,,88.0,19.099,0
6226,,18.0,,701.87,65.0,98.0,3.8197,,101.0,73.0,37.0,80.0,5.7296,0
4924,,42.0,0.0,0.0,61.0,98.0,2.8648,96.0,101.0,49.0,59.0,92.0,12.732,0
8038,16.552,,0.0,0.0,,98.0,2.8648,,101.0,68.0,59.0,,14.324,1
513,,,0.0,0.0,65.0,98.0,4.4563,,101.0,68.0,59.0,80.0,,0
9187,13.687,20.0,,0.0,,98.0,4.138,34.0,101.0,49.0,59.0,80.0,12.732,1
10200,16.234,20.0,,,61.0,98.0,4.138,82.0,101.0,,59.0,57.0,12.732,1
7153,7.0028,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,59.0,80.0,12.732,0
5954,19.417,42.0,0.0,0.0,,,2.8648,83.0,101.0,49.0,59.0,80.0,12.732,0
3350,11.141,20.0,,0.0,,98.0,,,101.0,,59.0,80.0,15.915,0
7982,15.915,20.0,0.0,0.0,28.0,98.0,,34.0,101.0,68.0,37.0,92.0,12.732,0
9835,,42.0,0.0,0.0,61.0,98.0,2.8648,82.0,21.0,,,,19.099,1
5139,,42.0,0.0,,61.0,,2.8648,34.0,,49.0,59.0,80.0,12.732,0
3673,11.459,42.0,0.0,,61.0,98.0,2.8648,14.0,,49.0,59.0,36.0,12.732,0
10070,,19.0,0.0,0.0,61.0,,,82.0,17.0,49.0,59.0,80.0,11.459,1
200,11.459,,,0.0,28.0,,4.138,82.0,101.0,73.0,37.0,80.0,12.732,0
3665,,42.0,0.0,0.0,65.0,98.0,2.8648,14.0,,68.0,37.0,80.0,12.732,0
9415,,42.0,0.0,0.0,61.0,98.0,2.8648,83.0,,49.0,59.0,80.0,12.732,1
9475,13.687,20.0,0.0,600.65,61.0,,,82.0,,,37.0,88.0,,1
6026,9.5493,,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,,,80.0,15.915,0
1305,6.6845,42.0,0.0,547.17,65.0,98.0,,,101.0,68.0,37.0,80.0,5.093,0
9928,,20.0,2447.2,0.0,,98.0,4.138,85.0,,49.0,,36.0,13.369,1
3841,9.5493,,0.0,0.0,89.0,98.0,3.1831,,21.0,99.0,37.0,80.0,5.093,0
7160,10.504,42.0,0.0,0.0,61.0,98.0,2.8648,,,49.0,59.0,,12.732,0
6894,16.552,42.0,0.0,0.0,61.0,98.0,2.8648,44.0,101.0,49.0,59.0,,12.732,0
7742,,20.0,0.0,,61.0,84.0,4.138,85.0,101.0,103.0,37.0,80.0,12.732,0
280,,90.0,0.0,0.0,61.0,98.0,3.1831,14.0,101.0,49.0,59.0,80.0,14.324,0
7492,14.642,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,,49.0,59.0,80.0,12.732,0
6704,6.3662,,0.0,0.0,65.0,,2.2282,,101.0,70.0,59.0,,12.732,0
5643,8.9127,63.0,0.0,0.0,65.0,98.0,4.4563,82.0,101.0,73.0,59.0,88.0,12.732,0
5075,11.141,42.0,0.0,0.0,61.0,98.0,2.8648,71.0,,,37.0,80.0,,0
8519,11.777,42.0,0.0,0.0,61.0,98.0,2.8648,71.0,,49.0,59.0,80.0,14.006,1
6768,,,0.0,0.0,61.0,98.0,1.9099,71.0,101.0,,37.0,80.0,11.141,0
8776,20.372,,0.0,,,98.0,5.093,,101.0,,59.0,88.0,7.9577,1
7213,8.2761,20.0,0.0,,61.0,,,14.0,101.0,49.0,59.0,57.0,13.051,0
3972,16.552,90.0,0.0,0.0,61.0,98.0,3.1831,85.0,101.0,,59.0,88.0,14.324,0
203,18.78,90.0,1293.6,,61.0,98.0,3.1831,85.0,101.0,49.0,59.0,80.0,12.732,0
10064,11.459,,0.0,0.0,61.0,98.0,4.138,85.0,,49.0,59.0,80.0,13.369,1
2969,8.9127,20.0,0.0,,65.0,98.0,4.138,,101.0,73.0,59.0,,14.324,0
9408,18.144,63.0,0.0,0.0,61.0,,4.4563,,,49.0,59.0,88.0,12.732,1
3432,17.825,5.0,0.0,,61.0,98.0,0.63662,26.0,101.0,,59.0,80.0,12.732,0
4776,15.915,90.0,0.0,,,98.0,3.1831,71.0,,99.0,37.0,57.0,8.9127,0
2113,9.5493,20.0,0.0,0.0,65.0,98.0,4.138,14.0,,,37.0,80.0,12.732,0
1194,10.186,20.0,0.0,0.0,65.0,98.0,,,101.0,68.0,59.0,57.0,15.915,0
9579,7.9577,,8857.9,0.0,65.0,98.0,3.5014,85.0,101.0,68.0,59.0,,,1
10065,8.5944,42.0,0.0,0.0,61.0,98.0,2.8648,,,49.0,59.0,80.0,,1
9219,13.687,90.0,,0.0,61.0,98.0,,34.0,101.0,49.0,59.0,87.0,15.915,1
3205,13.051,90.0,0.0,,61.0,98.0,3.1831,96.0,,,37.0,57.0,7.9577,0
7276,14.642,19.0,,0.0,89.0,98.0,,94.0,69.0,68.0,37.0,36.0,9.5493,0
8571,14.642,20.0,0.0,0.0,61.0,,4.138,82.0,,49.0,59.0,57.0,11.141,1
5101,,42.0,0.0,,65.0,98.0,2.8648,44.0,21.0,,59.0,80.0,22.918,0
9324,14.006,81.0,31831.0,0.0,61.0,,,82.0,101.0,49.0,59.0,80.0,20.69,1
824,8.5944,20.0,0.0,506.11,65.0,98.0,,85.0,,,,80.0,12.732,0
2897,17.507,90.0,0.0,0.0,28.0,,3.1831,14.0,21.0,99.0,37.0,36.0,,0
3144,8.9127,,0.0,,28.0,98.0,,44.0,101.0,,59.0,,12.732,0
1744,7.3211,90.0,,0.0,65.0,24.0,,14.0,17.0,73.0,59.0,80.0,6.3662,0
8482,,,,,61.0,,4.4563,34.0,101.0,49.0,59.0,80.0,19.099,1
2622,8.2761,,,531.26,65.0,98.0,4.138,34.0,,,37.0,,15.915,0
2962,5.4113,3.0,0.0,,65.0,,2.2282,85.0,,73.0,37.0,80.0,,0
9686,8.9127,20.0,,0.0,61.0,,4.138,85.0,101.0,49.0,59.0,80.0,19.099,1
2777,,42.0,,,61.0,,2.8648,34.0,,49.0,59.0,,9.5493,0
6921,12.096,20.0,0.0,0.0,65.0,98.0,,35.0,101.0,68.0,59.0,80.0,12.732,0
10419,,20.0,,0.0,65.0,98.0,4.138,34.0,101.0,68.0,,80.0,14.324,1
4131,,42.0,0.0,0.0,65.0,98.0,2.8648,44.0,101.0,73.0,37.0,80.0,7.9577,0
3118,7.9577,20.0,0.0,,65.0,,4.138,85.0,101.0,,59.0,80.0,12.096,0
1528,10.186,63.0,0.0,0.0,61.0,98.0,4.4563,,101.0,49.0,59.0,92.0,15.915,0
4038,,20.0,0.0,0.0,,,,34.0,101.0,,59.0,80.0,12.732,0
5474,7.9577,,0.0,0.0,65.0,41.0,,85.0,101.0,70.0,,80.0,14.324,0
130,,3.0,0.0,,65.0,98.0,2.2282,44.0,,73.0,,80.0,5.093,0
9293,,18.0,0.0,0.0,,98.0,3.8197,83.0,101.0,49.0,59.0,80.0,12.732,1
450,11.459,18.0,0.0,,28.0,,3.8197,85.0,101.0,99.0,37.0,88.0,,0
6713,10.186,7.0,0.0,,,98.0,1.2732,,101.0,49.0,59.0,92.0,6.0479,0
5609,12.414,90.0,0.0,0.0,28.0,,3.1831,71.0,101.0,99.0,37.0,80.0,19.099,0
6637,12.732,42.0,0.0,532.21,61.0,,2.8648,34.0,101.0,,59.0,80.0,,0
1890,,,0.0,0.0,,98.0,2.5465,,,103.0,,,12.732,0
5510,11.459,,0.0,0.0,28.0,98.0,2.8648,35.0,101.0,99.0,59.0,,15.915,0
5932,,90.0,0.0,0.0,65.0,98.0,,14.0,101.0,,59.0,80.0,11.459,0
8835,16.234,,0.0,0.0,61.0,98.0,4.138,34.0,101.0,49.0,59.0,80.0,12.732,1
7304,19.735,42.0,0.0,0.0,102.0,98.0,2.8648,14.0,101.0,68.0,37.0,80.0,,0
682,7.3211,20.0,0.0,0.0,,98.0,,34.0,,73.0,59.0,80.0,8.9127,0
8415,,18.0,2447.2,,61.0,98.0,3.8197,,,49.0,,80.0,12.732,1
6106,10.186,3.0,0.0,0.0,28.0,98.0,,,101.0,68.0,37.0,,15.597,0
1015,18.144,,0.0,0.0,62.0,98.0,,82.0,101.0,,37.0,80.0,12.732,0
10217,8.9127,63.0,0.0,0.0,61.0,98.0,4.4563,34.0,101.0,103.0,37.0,88.0,9.5493,1
7749,6.3662,2.0,0.0,0.0,62.0,,1.9099,44.0,101.0,68.0,59.0,80.0,12.732,0
7683,12.414,,0.0,0.0,61.0,98.0,1.9099,,101.0,49.0,,,19.099,0
4117,17.825,,0.0,0.0,28.0,98.0,2.8648,14.0,101.0,68.0,,92.0,,0
3707,,42.0,0.0,0.0,65.0,98.0,2.8648,94.0,101.0,68.0,37.0,,12.732,0
1703,,42.0,0.0,0.0,,98.0,2.8648,26.0,,99.0,59.0,80.0,12.732,0
4267,7.9577,,,,,,,26.0,101.0,,59.0,80.0,12.732,0
625,,,0.0,0.0,65.0,98.0,,96.0,101.0,73.0,59.0,80.0,9.5493,0
10355,18.462,,4483.1,0.0,28.0,98.0,4.138,14.0,101.0,68.0,37.0,,12.732,1
1467,9.231,20.0,0.0,0.0,61.0,67.0,4.138,82.0,101.0,49.0,59.0,92.0,7.9577,0
1560,,,0.0,0.0,61.0,98.0,,,101.0,49.0,59.0,80.0,12.732,0
4917,12.414,,,0.0,28.0,98.0,4.138,82.0,101.0,68.0,59.0,80.0,12.732,0
6577,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,,73.0,59.0,80.0,14.324,0
7371,12.732,42.0,0.0,0.0,61.0,98.0,2.8648,96.0,101.0,49.0,59.0,80.0,15.915,0
1352,16.552,42.0,0.0,0.0,28.0,98.0,2.8648,71.0,,68.0,37.0,80.0,,0
1077,12.732,,0.0,,61.0,,3.5014,44.0,21.0,49.0,59.0,80.0,12.732,0
1148,8.2761,20.0,0.0,744.53,65.0,98.0,,82.0,101.0,68.0,59.0,57.0,17.507,0
8996,15.915,81.0,2447.2,0.0,61.0,,4.7746,82.0,17.0,49.0,59.0,87.0,,1
2683,7.3211,42.0,0.0,0.0,65.0,98.0,2.8648,94.0,101.0,68.0,,80.0,,0
9487,11.459,19.0,0.0,0.0,61.0,98.0,,85.0,101.0,,59.0,80.0,15.915,1
5191,11.459,,0.0,0.0,89.0,98.0,,14.0,101.0,70.0,37.0,80.0,,0
3340,,,0.0,0.0,,98.0,3.1831,14.0,101.0,,,80.0,7.9577,0
5606,,90.0,,0.0,65.0,98.0,,14.0,,,37.0,80.0,,0
2651,7.6394,42.0,,0.0,,98.0,2.8648,44.0,,49.0,59.0,80.0,12.732,0
4308,16.234,20.0,,0.0,65.0,98.0,4.138,14.0,,,59.0,,6.3662,0
788,15.279,2.0,,0.0,61.0,98.0,1.9099,14.0,101.0,,37.0,80.0,12.732,0
1953,10.186,20.0,,0.0,65.0,,4.138,,101.0,68.0,59.0,80.0,17.507,0
4817,9.231,42.0,,0.0,,98.0,2.8648,96.0,21.0,49.0,59.0,80.0,,0
3012,8.5944,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,99.0,37.0,80.0,15.915,0
1822,13.051,,0.0,,65.0,98.0,,85.0,101.0,73.0,37.0,80.0,,0
8086,19.735,63.0,,0.0,61.0,98.0,4.4563,82.0,101.0,,59.0,80.0,12.732,1
2427,14.324,7.0,0.0,0.0,28.0,98.0,1.2732,,101.0,68.0,59.0,80.0,15.279,0
1337,11.777,42.0,0.0,0.0,61.0,,2.8648,,,,59.0,80.0,12.732,0
5896,10.504,42.0,0.0,0.0,,98.0,2.8648,58.0,21.0,99.0,,80.0,,0
3115,17.189,,0.0,,28.0,98.0,3.1831,14.0,101.0,,37.0,80.0,,0
9539,17.825,,0.0,0.0,,98.0,3.1831,96.0,101.0,49.0,59.0,80.0,12.732,1
1582,8.2761,90.0,0.0,0.0,62.0,30.0,,14.0,21.0,70.0,37.0,80.0,11.141,0
10028,11.141,20.0,,0.0,65.0,75.0,4.138,82.0,,68.0,37.0,80.0,,1
10131,18.144,20.0,0.0,605.43,,98.0,4.138,85.0,101.0,49.0,59.0,80.0,12.732,1
4106,8.9127,42.0,,553.86,61.0,98.0,,96.0,101.0,,59.0,,12.732,0
6568,10.186,18.0,,637.26,,98.0,,82.0,,49.0,59.0,,13.369,0
9358,19.099,42.0,0.0,0.0,61.0,98.0,2.8648,,,,59.0,80.0,,1
7945,,20.0,,0.0,28.0,98.0,,14.0,101.0,68.0,37.0,80.0,12.732,0
5710,7.9577,3.0,,0.0,65.0,98.0,2.2282,44.0,101.0,68.0,59.0,80.0,12.732,0
3328,9.5493,90.0,0.0,0.0,65.0,64.0,3.1831,14.0,,70.0,,80.0,,0
4831,7.0028,42.0,,0.0,65.0,98.0,2.8648,44.0,101.0,73.0,59.0,80.0,,0
6766,6.3662,90.0,0.0,0.0,65.0,98.0,3.1831,85.0,101.0,73.0,37.0,80.0,6.3662,0
2614,5.7296,3.0,0.0,0.0,65.0,98.0,2.2282,85.0,,73.0,59.0,80.0,11.141,0
6612,10.186,42.0,0.0,509.93,,,2.8648,58.0,21.0,73.0,37.0,,6.3662,0
3037,6.3662,90.0,0.0,0.0,65.0,98.0,3.1831,34.0,21.0,68.0,59.0,80.0,14.961,0
2784,,42.0,0.0,,61.0,98.0,,85.0,101.0,49.0,59.0,80.0,12.732,0
8022,13.687,,0.0,0.0,65.0,98.0,5.093,82.0,,68.0,37.0,36.0,15.915,1
2038,14.642,42.0,0.0,0.0,,98.0,2.8648,85.0,101.0,68.0,,80.0,9.5493,0
3146,7.9577,90.0,0.0,0.0,61.0,98.0,3.1831,85.0,21.0,,59.0,80.0,14.324,0
8949,8.9127,90.0,0.0,0.0,89.0,,3.1831,94.0,101.0,99.0,59.0,80.0,12.732,1
2504,18.78,20.0,0.0,0.0,28.0,98.0,4.138,,101.0,99.0,,80.0,,0
3663,25.783,90.0,0.0,0.0,28.0,,3.1831,14.0,101.0,68.0,,80.0,6.3662,0
5784,17.507,,0.0,0.0,,98.0,2.8648,96.0,101.0,49.0,59.0,80.0,15.915,0
3978,6.6845,20.0,0.0,,65.0,98.0,4.138,,,73.0,37.0,80.0,,0
7131,8.9127,20.0,0.0,0.0,65.0,98.0,4.138,85.0,,99.0,,80.0,20.69,0
3842,11.777,42.0,0.0,0.0,65.0,,2.8648,96.0,17.0,70.0,59.0,80.0,12.732,0
63,16.552,20.0,0.0,,61.0,27.0,4.138,71.0,,49.0,59.0,80.0,12.732,0
8589,19.735,4.0,0.0,0.0,61.0,98.0,2.5465,26.0,101.0,49.0,59.0,88.0,12.732,1
8472,13.369,20.0,0.0,0.0,89.0,98.0,4.138,34.0,101.0,68.0,59.0,57.0,14.324,1
1983,13.369,20.0,0.0,0.0,28.0,98.0,4.138,82.0,,68.0,37.0,57.0,,0
7056,6.0479,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,,59.0,80.0,19.099,0
7601,14.961,,0.0,,28.0,,2.8648,,101.0,73.0,59.0,,12.732,0
7505,,2.0,0.0,0.0,102.0,75.0,1.9099,71.0,17.0,70.0,,80.0,12.732,0
10308,,20.0,,0.0,61.0,98.0,4.138,34.0,101.0,103.0,37.0,80.0,14.324,1
8671,16.552,81.0,31831.0,0.0,61.0,98.0,4.7746,82.0,101.0,49.0,59.0,88.0,14.324,1
